13052;13.05172750;466452.48673200001940131;475446.53943499998422340;7618595.76042000018060207;7609137.71587000042200089;-9458.04455;-8994.052703;72933780192.0;13051.7275;0;
7218;7.21789599;479201.93947699997806922;482261.89506599999731407;7630418.31611000001430511;7623881.13826000038534403;-6537.17785;-3059.955589;26481369477.2;7217.89598492;2;
6298;6.29751736;475446.53943499998422340;479758.29503899998962879;7639876.36065000016242266;7635286.42726999986916780;-4589.93338;-4311.755604;35123547653.7;6297.5173538;0;
8735;8.73495950;468492.09491400001570582;475446.53943499998422340;7642519.04956999979913235;7637233.67174000013619661;-5285.37783;-6954.444521;55625632462.9;8734.95949627;2;
16283;16.28290775;469882.98381800000788644;479201.93947699997806922;7637233.67174000013619661;7623881.13826000038534403;-13352.53348;-9318.955659;77445170217.5;16282.9077535;0;
11235;11.23529085;498813.47302699997089803;509570.04276400001253933;7635286.42726999986916780;7632041.74425000045448542;-3244.68302;-10756.569737;83747982523.0;11235.2908466;0;
20662;20.66248609;490607.22849200002383441;511100.02055900002596900;7650864.38300000037997961;7648221.69407999981194735;-2642.68892;-20492.792067;1.5808409522e+11;20662.4860902;1;
7980;7.98013461;501688.70118400000501424;509570.04276400001253933;7644188.11625999957323074;7645439.91626999992877245;1251.80001;-7881.34158;59618443724.9;7980.13460824;3;
12393;12.39254125;524290.64587899995967746;534640.81526399997528642;7630418.31611000001430511;7637233.67174000013619661;6815.35563;-10350.169385;75402894845.0;12392.5412512;1;
12876;12.87635013;524290.64587899995967746;533028.25344000000040978;7619152.11598000023514032;7628610.16052999999374151;9458.04455;-8737.607561;61614396851.1;12876.3501273;1;
4149;4.14942048;537758.36234700004570186;540957.40682699996978045;7666164.16095000039786100;7663521.47202999982982874;-2642.68892;-3199.04448;25945528207.7;4149.42047916;1;
10779;10.77899663;531219.01123299996834248;534837.49564800004009157;7635286.42726999986916780;7645439.91626999992877245;10153.489;-3618.484415;22234438554.0;10778.9966293;0;
15930;15.92967892;525275.13443099998403341;528393.76814599998760968;7656845.20528999995440245;7672466.62629000004380941;15621.421;-3118.633715;15673351592.0;15929.6789141;3;
8661;8.66072692;514808.69542599999113008;523293.11774299998069182;7708655.81697000004351139;7710394.42810000013560057;1738.61113;-8484.422317;64508439319.9;8660.72691606;2;
7894;7.89383065;507158.80645299999741837;514808.69542599999113008;7738907.65063999965786934;7740854.89510999992489815;1947.24447;-7649.888973;58214222118.4;7893.83064964;1;
13682;13.68188648;499648.00637000001734123;513278.71763199998531491;7723051.51712999958544970;7721869.26155999954789877;-1182.25557;-13630.711262;1.0586139693e+11;13681.8864833;0;
12952;12.95201957;489216.33958799997344613;501850.60934600001201034;7700658.20576999988406897;7697806.88351999968290329;-2851.32225;-12634.269758;98687106520.0;12952.0195681;2;
13312;13.31190407;490607.22849200002383441;502568.87306900002295151;7691617.42788999993354082;7685775.69450000021606684;-5841.73339;-11961.644577;94870390522.7;13311.9040707;2;
27805;27.80452288;520975.33177900000009686;516525.57391799998003989;7710394.42810000013560057;7737840.57806000020354986;27446.14996;4449.757861;-48608155299.3;27804.5228811;2;
16703;16.70309412;505861.36789699998917058;522458.58439999999245629;7692382.41679000016301870;7694260.11680999957025051;1877.70002;-16597.216503;1.26722280495e+11;16703.0941149;2;
8797;8.79675382;704202.12564700003713369;712547.45907199999783188;7769924.47319999989122152;7767142.69539999961853027;-2781.7778;-8345.333425;66801544255.8;8796.75381621;2;
6631;6.63146404;699518.74191400001291186;703969.58640799997374415;7795238.65125999972224236;7790322.72828999999910593;-4915.92297;-4450.844494;38134175281.7;6631.46404324;2;
7305;7.30451104;713290.71533000003546476;716639.71502000000327826;7808869.36251999996602535;7802377.82321999967098236;-6491.5393;-3348.99969;30782255785.2;7304.51103135;2;
14441;14.44077681;703454.52286000002641231;716639.71502000000327826;7844197.94068999961018562;7850087.48589999973773956;5889.54521;-13185.19216;99284229973.5;14440.7768169;0;
20192;20.19176706;764612.34263400000054389;784386.87097799999173731;7980967.95853000041097403;7976884.39563000015914440;-4083.5629;-19774.528344;1.60942219704e+11;20191.7670645;0;
19089;19.08916751;660250.03627100004814565;678238.14167899999301881;8023335.73850999958813190;8016946.34260000009089708;-6389.39591;-17988.105408;1.48543207869e+11;19089.167511;1;
18676;18.67587702;655427.56364900001790375;672870.17981400003191084;8036416.61400000005960464;8029742.52051999978721142;-6674.09348;-17442.616165;1.44550515169e+11;18675.8770198;0;
11254;11.25367279;703454.52286000002641231;714679.43097099999431521;8021519.97651000041514635;8022324.08416000008583069;804.10765;-11224.908111;89475171483.6;11253.6727877;1;
18081;18.08076545;719875.70498699997551739;737952.91421399998944253;8024793.99858999997377396;8025152.58714000042527914;358.58855;-18077.209227;1.44807740931e+11;18080.765448;1;
7306;7.30610287;496495.68706399999791756;493528.09519099997123703;8227619.28643000032752752;8220943.01969000045210123;-6676.26674;2967.591873;-21101478486.4;7306.10286735;1;
9831;9.83056785;506695.90123900002799928;512444.18428899999707937;8231884.31685999967157841;8239859.10878000035881996;7974.79192;-5748.28305;43278406709.1;9830.56784678;1;
12225;12.22523197;497422.58412299997871742;502059.24268099997425452;8230215.25016999989748001;8241527.08884000033140182;11311.83867;-4636.658558;32533933951.5;12225.2319683;1;
30697;30.69742456;480917.73133600002620369;495382.97594099998241290;8267306.34537000022828579;8294381.95383000001311302;27075.60846;-14465.244605;1.06567468315e+11;30697.4245656;0;
12493;12.49324875;446237.87244599999394268;448741.47247300000162795;8184779.90818000026047230;8197019.73053000029176474;12239.82235;-2503.600027;15029542914.5;12493.248747;6;
11049;11.04942051;429269.02781399997184053;433627.50859099999070168;8180793.05552999954670668;8170639.56653000041842461;-10153.489;-4358.480777;40014407625.1;11049.4205077;3;
12472;12.47233736;434971.67232100002001971;438170.71680100000230595;8176248.76068999990820885;8188303.85560999996960163;12055.09492;-3199.04448;20912558667.7;12472.3373557;2;
21648;21.64787998;446980.04207199998199940;456438.08662100002402440;8225023.32268000021576881;8244495.76733999978750944;19472.44466;-9458.044549;69088842869.1;21647.8799823;2;
13911;13.91117320;426719.78924399998504668;429918.83372300001792610;8201284.76095999963581562;8214823.10850999969989061;13538.34755;-3199.044479;20459193922.0;13911.1732059;1;
11851;11.85144328;425282.17516500002238899;428156.31669000000692904;8161598.78864999953657389;8173096.44137999974191189;11497.65273;-2874.141525;18567843226.5;11851.4432794;0;
13840;13.84026679;431402.08634400001028553;427137.05591499997535720;8197019.73053000029176474;8183853.01111999992281199;-13166.71941;4265.030429;-29280388354.0;13840.2667815;2;
29757;29.75713638;445125.16132200002903119;433627.50859099999070168;8232811.21392000000923872;8205365.06395999994128942;-27446.14996;11497.652731;-82441032408.9;29757.1363869;0;
13310;13.30984767;451384.16139099997235462;447722.21169800002826378;8248946.61184000037610531;8236150.43391999974846840;-12796.17792;3661.949693;-24431235473.4;13309.8476668;1;
24730;24.72964085;445125.16132200002903119;457643.16146099998150021;8214823.10850999969989061;8236150.43391999974846840;21327.32541;-12518.000139;93339827650.5;24729.6408511;3;
10673;10.67278280;439005.25014299998292699;445125.16132200002903119;8204252.35283999983221292;8212922.58922000043094158;8670.23638;-6119.911179;46403016398.7;10612.5544392;0;
28159;28.15876090;404882.83344700001180172;429918.83372300001792610;8154180.35228000022470951;8141291.81065000034868717;-12888.54163;-25036.000276;2.09366410804e+11;28158.7608955;0;
43867;43.86687964;373355.29386199999134988;387449.99696900002891198;8155478.87746999971568584;8197019.73053000029176474;41540.85306;-14094.703107;99439556071.9;43866.8796318;2;
23612;23.61181284;363897.24931300000753254;387449.99696900002891198;8226692.38936999998986721;8225023.32268000021576881;-1669.06669;-23552.747656;1.94368578668e+11;23611.8128436;0;
23813;23.81305794;397650.21114400000078604;383184.96653999999398366;8205365.06395999994128942;8224281.15306000038981438;18916.0891;14465.244604;-1.2621459954e+11;23813.0579366;2;
53733;53.73298578;443456.09463700000196695;395053.16076800000155345;8179065.31072000041604042;8202397.47209000028669834;23332.16137;48402.933869;-4.06237546506e+11;53732.9857845;1;
34730;34.73028133;457643.16146099998150021;474241.46459599997615442;8222055.73080999962985516;8252562.92298999987542629;30507.19218;-16598.303135;1.22510765536e+11;34730.2813359;1;
14339;14.33897856;453192.31696700002066791;457643.16146099998150021;8206107.23359000030905008;8219737.94484999962151051;13630.71126;-4450.844494;30346773580.0;14338.9785607;4;
21745;21.74531841;438170.71680100000230595;441787.02795199997490272;8168344.59982999972999096;8189787.10823000036180019;21442.5084;-3616.311151;20143796385.9;21745.3184117;3;
20497;20.49662517;477950.13946299999952316;497422.58412299997871742;8180793.05552999954670668;8187191.14448999986052513;6398.08896;-19472.44466;1.56242072538e+11;20496.6251704;2;
16240;16.24007984;477950.13946299999952316;493528.09519099997123703;8170639.56653000041842461;8166049.63313999958336353;-4589.93339;-15577.955728;1.29475620741e+11;16240.0798393;5;
18972;18.97179462;464969.23411100002704188;474241.46459599997615442;8187191.14448999986052513;8170639.56653000041842461;-16551.57796;-9272.230485;83609497843.9;18971.7946208;3;
9051;9.05066918;463763.07264000002760440;471830.22828400001162663;8172795.44433000031858683;8176898.56659999955445528;4103.12227;-8067.155644;64028336304.6;9050.66917676;3;
9891;9.89097079;448741.47247300000162795;457643.16146099998150021;8170639.56653000041842461;8174951.32213000021874905;4311.7556;-8901.688988;70797628697.4;9890.97079124;1;
30106;30.10623934;446237.87244599999394268;463763.07264000002760440;8211670.78920000046491623;8187191.14448999986052513;-24479.64471;-17525.200194;1.54834919082e+11;30106.2393362;4;
37335;37.33491165;408220.96681700000772253;432700.61153200000990182;8187191.14448999986052513;8159001.73826999962329865;-28189.40622;-24479.644715;2.11927037092e+11;37334.9116566;1;
11966;11.96567316;414525.60542799998074770;417307.38323699997272342;8159001.73826999962329865;8170639.56653000041842461;11637.82826;-2781.777809;17872352173.8;11965.673169;1;
39394;39.39408060;428156.31669000000692904;441787.02795199997490272;8197947.71422000043094158;8234898.63389999978244305;36950.91968;-13630.711262;95923088565.0;39384.8543822;1;
42399;42.39943308;455695.91699499997776002;474241.46459599997615442;8260351.90084999985992908;8298463.34346000012010336;38111.44261;-18545.547601;1.3582552059e+11;42384.1880144;0;
83776;83.77599687;480917.73133600002620369;530525.74004499998409301;8239859.10878000035881996;8307365.03244999982416630;67505.92367;-49608.008709;3.76298206766e+11;83773.5295819;3;
25802;25.80183325;820480.43804399995133281;846257.52131500001996756;8043095.05399999953806400;8044207.76513000018894672;1112.71113;-25777.083271;2.06414573248e+11;25801.088117;0;
18251;18.25144042;766885.57668699999339879;784873.68209400004707277;8034488.92891000024974346;8031411.58720999956130981;-3077.3417;-17988.105407;1.46885202709e+11;18249.4374728;1;
17121;17.12071742;728510.08251300000119954;743331.74239899998065084;8047360.08442999981343746;8038828.93694000039249659;-8531.14749;-14821.659886;1.25490261113e+11;17101.5227179;0;
16438;16.43823172;717183.03099799994379282;731207.10302899999078363;8061083.15940999984741211;8052831.27632999978959560;-8251.88308;-14024.072031;1.18967321394e+11;16271.6984576;1;
34045;34.04521002;768137.37670100003015250;800636.36525499995332211;8069984.84839999955147505;8080116.60475999955087900;10131.75636;-32498.988554;2.54483764467e+11;34041.6912619;0;
34500;34.49959487;755293.38697600003797561;789787.43180200003553182;8092801.94622000027447939;8092193.43233000021427870;-608.51389;-34494.044826;2.79613079618e+11;34499.4118444;0;
27579;27.57918251;775461.27608800004236400;801564.34894599998369813;7999512.41949000023305416;8008414.10847999993711710;8901.68899;-26103.072858;2.01908940411e+11;27579.1674911;1;
13955;13.95535482;802677.06006899999920279;816585.94911199994385242;8051069.84592999983578920;8049957.13480999972671270;-1112.71112;-13908.889043;1.12874584855e+11;13953.3265011;2;
23765;23.76467979;711619.47538099996745586;735358.03710199997294694;8035306.07613999955356121;8036416.61400000005960464;1110.53786;-23738.561721;1.89956328866e+11;23764.5241257;0;
22637;22.63725953;742034.30384299997240305;764612.34263400000054389;8033728.28653999976813793;8035306.07613999955356121;1577.7896;-22578.038791;1.80215054882e+11;22633.100885;1;
14253;14.25343418;616297.94689599995035678;623715.29663100000470877;7813318.03375000040978193;7801267.28536000009626150;-12050.74839;-7417.349735;65380963938.4;14150.5340482;1;
36244;36.24368904;611103.84614399995189160;631875.90262399998027831;7794030.31653000041842461;7764358.74431999959051609;-29671.57221;-20772.05648;1.8003044984e+11;36219.8913281;1;
17467;17.46702528;466452.48673200001940131;483143.15358300000661984;7842900.50214000046253204;7837799.85173000022768974;-5100.65041;-16690.666851;1.33282450494e+11;17452.650072;1;
17729;17.72924248;439283.42792400001781061;456438.08662100002402440;7863852.93951999954879284;7859495.54538000002503395;-4357.39414;-17154.658697;1.36815844256e+11;17699.412383;1;
46549;46.54872607;418698.27214100002311170;453470.49474799999734387;7820831.00710000004619360;7851754.37932000029832125;30923.37222;-34772.222607;2.59000114233e+11;46533.4547878;0;
40167;40.16692915;384111.86359899997478351;417203.06656900001689792;7790322.72828999999910593;7813087.66777999978512526;22764.93949;-33091.20297;2.49046867271e+11;40165.5347778;1;
29842;29.84187575;407478.79719100001966581;426928.42257900000549853;7741828.51733999978750944;7764358.74431999959051609;22530.22698;-19449.625388;1.4139507469e+11;29764.0564356;1;
11751;11.75105654;400060.36082399997394532;409681.40016600000672042;7728382.53351000044494867;7735128.34468999970704317;6745.81118;-9621.039342;71656340750.2;11750.3347398;2;
28621;28.62058307;465108.32300199999008328;480917.73133600002620369;7999512.41949000023305416;8023335.73850999958813190;23823.31902;-15809.408334;1.15387134355e+11;28591.7456795;2;
47875;47.87536854;530525.74004499998409301;578094.14057100005447865;8036416.61400000005960464;8031038.87244999967515469;-5377.74155;-47568.400526;3.85132514604e+11;47871.4197907;0;
28830;28.82953058;634842.40786499995738268;657839.88659200002439320;8101234.21019999962300062;8118572.50970000028610229;17338.2995;-22997.478727;1.75300873609e+11;28801.0530598;1;
24070;24.06979665;565112.14858699997421354;586995.82955799996852875;8152694.92640000022947788;8142682.69955000001937151;-10012.22685;-21883.680971;1.84069005851e+11;24065.331482;1;
30958;30.95759341;530525.74004499998409301;557879.52628500002902001;8150101.13592000026255846;8164589.19978999998420477;14488.06387;-27353.78624;2.152498335e+11;30953.7334802;1;
29797;29.79683262;565854.31821299996227026;591077.21918699995148927;8173942.92767000012099743;8189787.10823000036180019;15844.18056;-25222.900974;1.97205055043e+11;29786.4531484;1;
22700;22.70049736;528334.00338899996131659;539844.69570299994666129;8103367.26872999966144562;8122932.07710999995470047;19564.80838;-11510.692314;82938613800.7;22699.7304939;0;
18336;18.33604173;545454.97649499995168298;543043.74018299998715520;8101881.84284999966621399;8120057.93558000028133392;18176.09273;2411.236312;-29449791927.8;18335.3322163;4;
43537;43.53666041;510844.66204899997683242;539844.69570299994666129;8063912.74902999959886074;8096319.37385999970138073;32406.62483;-29000.033654;2.17298989795e+11;43487.8291572;3;
36405;36.40465322;465710.31710599997313693;495382.97594099998241290;8053387.63190000038594007;8074436.77952000033110380;21049.14762;-29672.658835;2.29162618454e+11;36380.3971648;1;
53515;53.51543343;342569.92390300001716241;345908.05727300001308322;8163082.04126999992877245;8109670.82070999965071678;-53411.22056;-3338.13337;45546534326.8;53515.4334384;5;
57793;57.79250953;345908.05727300001308322;385688.56656800000928342;8105963.23247999977320433;8064049.66464999970048666;-41913.56783;-39780.509295;3.36957586536e+11;57786.1236631;1;
13837;13.83698520;426928.42257900000549853;440674.31682900001760572;7946473.91370000038295984;7944989.57445000018924475;-1484.33925;-13745.89425;1.09865096693e+11;13825.8045604;1;
7162;7.16157277;434926.03377899999031797;442065.20573300000978634;7850226.57478999998420477;7849670.21922999992966652;-556.35556;-7139.171954;56286090912.4;7160.81753;0;
34905;34.90514467;576796.70201500004623085;611103.84614399995189160;7996363.36008000001311302;7989952.23154000006616116;-6411.12854;-34307.144129;2.780303081e+11;34901.0416384;0;
7944;7.94432380;759148.75715700001455843;758509.81756700004916638;7964092.56424000021070242;7956190.57665000017732382;-7901.98759;638.93959;910210020.301;7927.7772214;6;
13790;13.79015036;774628.91600900003686547;783111.16506100003607571;7954656.25232999958097935;7965529.09169000014662743;10872.83936;-8482.249052;59050959687.9;13790.1118461;2;
12356;12.35614666;771175.59965099999681115;776434.89832100004423410;7938474.12923999968916178;7949627.31964000035077333;11153.1904;-5259.29867;33149738135.0;12331.0128781;0;
11672;11.67189406;766185.78570699994452298;772325.25626099994406104;7914159.65258000046014786;7924082.77560000028461218;9923.12302;-6139.470554;40985794338.9;11668.8246689;2;
8257;8.25657839;756975.49324400001205504;763243.18636900000274181;7939817.20633000042289495;7934442.72467999998480082;-5374.48165;-6267.693125;53832688615.8;8256.45384626;1;
9544;9.54445482;721168.79701500001829118;729794.48148499999660999;7989315.46521000005304813;7985229.72905999980866909;-4085.73615;-8625.68447;71859819758.4;9544.40529648;0;
12998;12.99814144;731207.10302899999078363;731207.10302899999078363;7983378.10819999966770411;7970390.68305999971926212;-12987.42514;0.0;9496497512.43;12987.42514;4;
16653;16.65268449;701187.80859899998176843;717702.44107399997301400;7959363.54196999967098236;7957231.57007000036537647;-2131.9719;-16514.632475;1.32940876335e+11;16651.6782928;0;
23218;23.21788066;675271.63643800001591444;698256.07558099995367229;7958750.68154000025242567;7955469.05303000006824732;-3281.62851;-22984.439143;1.85143411348e+11;23217.5263195;3;
11412;11.41164925;680474.43024500005412847;691590.67515999998431653;7970903.57333999965339899;7968343.46846000012010336;-2560.10488;-11116.244915;90348602224.7;11407.2362125;1;
35354;35.35399641;664237.97555199998896569;699379.65302399999927729;7974739.38415000028908253;7970903.57333999965339899;-3835.81081;-35141.677472;2.82793610568e+11;35350.4022624;1;
45494;45.49441841;643142.10274899995420128;684058.14243799995165318;7921394.44813999999314547;7941281.98620999976992607;19887.53807;-40916.039689;3.11321576579e+11;45493.25746;1;
19215;19.21510827;678811.88335200003348291;685409.91259099997114390;7906940.06986000016331673;7924986.85338999982923269;18046.78353;-6598.029239;39919850655.5;19215.1082645;2;
12831;12.83108954;697525.85890600003767759;700770.54192800004966557;7896321.50238000042736530;7908735.18585000000894070;12413.68347;-3244.683022;16962195090.4;12830.725046;1;
5451;5.45086650;703182.86487100005615503;705677.77184299996588379;7920140.47487000003457069;7924986.85338999982923269;4846.37852;-2494.906972;16352123358.0;5450.86649608;0;
10614;10.61371592;698256.07558099995367229;708652.97013999999035150;7929229.06455000024288893;7927094.91939000040292740;-2134.14516;-10396.894559;83929538342.4;10613.6700549;1;
8285;8.28452911;695346.07520099997054785;703182.86487100005615503;7939817.20633000042289495;7937131.05214000027626753;-2686.15419;-7836.78967;64090484237.7;8284.36459026;3;
14302;14.30196129;713149.45317600003909320;726456.34811499994248152;7930222.24615999963134527;7924986.85338999982923269;-5235.39277;-13306.894939;1.09260251764e+11;14299.7479129;0;
9170;9.17031710;722329.31994399998802692;729214.22002000000793487;7946778.17064999975264072;7940725.63064999971538782;-6052.54;-6884.900076;59084700733.2;9167.06547965;2;
17276;17.27605297;719875.70498699997551739;737146.63330300000961870;7952017.90993999969214201;7952017.90993999969214201;0.0;-17270.928316;1.3733873129e+11;17270.928316;2;
4666;4.66624865;711619.47538099996745586;714679.43097099999431521;7953708.70927000045776367;7957231.57007000036537647;3522.8608;-3059.95559;21831059071.8;4666.24864628;1;
3949;3.94851612;707633.70936500001698732;709672.23091499996371567;7950327.11062000039964914;7953708.70927000045776367;3381.59865;-2038.52155;13813979948.3;3948.51611868;2;
8197;8.19741925;699936.00858499994501472;704036.95758899999782443;7943229.23068000003695488;7950327.11062000039964914;7097.87994;-4100.949004;27606716247.5;8197.41925096;3;
32967;32.96709315;678811.88335200003348291;708652.97013999999035150;7929229.06455000024288893;7943229.23068000003695488;14000.16613;-29841.086788;2.27113333539e+11;32962.0253073;0;
29778;29.77750865;644528.64512500003911555;669775.45200199994724244;7909200.26432999968528748;7924986.85338999982923269;15786.58906;-25246.806877;1.89507142767e+11;29776.1255309;1;
9643;9.64293925;478692.30908899998757988;487593.99807700002565980;7853377.80745999980717897;7849670.21922999992966652;-3707.58823;-8901.688988;71683120718.2;9642.93924705;0;
15899;15.89887191;478135.95352799998363480;493343.36775799997849390;7845219.37473000027239323;7840581.62954000011086464;-4637.74519;-15207.41423;1.21522973475e+11;15898.87191;0;
9176;9.17565099;497237.85668999998597428;506139.54567800002405420;7850226.57478999998420477;7848001.15254000015556812;-2225.42225;-8901.688988;70986839643.9;9175.65098671;0;
